A&G,,TRADE PRICE,," ",,,,,
A&G,,893,"2-1/2"" M.I. SET SCREW CONNECTOR THREADLESS CONDUIT"," 15",C,"$6,000.00 ","$3,000.00",,
A&G,,894,"3"" M.I. SET SCREW CONNECTOR THREADLESS CONDUIT"," 15",C,"$8,200.00 ","$4,100.00",,
A&G,,895,"3-1/2"" M.I. SET SCREW CONNECTOR THREADLESS CONDUIT"," 10",C,"$10,400.00 ","$5,200.00",,
A&G,,896,"4"" M.I. SET SCREW CONNECTOR THREADLESS CONDUIT"," 10",C,"$15,000.00 ","$7,500.00",,
A&G,,897,"5"" M.I. SET SCREW CONNECTOR THREADLESS CONDUIT"," 3",C,"$24,000.00 ","$12,000.00",,
A&G,,898,"6"" M.I. SET SCREW CONNECTOR THREADLESS CONDUIT"," 2",C,"$34,000.00 ","$17,000.00",,
A&G,,900,"1/2"" M.I. SET SCREW COUPLING THREADLESS CONDUIT"," 50/250",C,$270.00 ,$135.00,,
A&G,,901,"3/4"" M.I. SET SCREW COUPLING THREADLESS CONDUIT"," 25/125",C,$420.00 ,$210.00,,
A&G,,902,"1"" M. I. SET SCREW COUPLING THREADLESS CONDUIT"," 25",C,$720.00 ,$360.00,,
A&G,,903,"1-1/4"" M.I. SET SCREW COUPLING THREADLESS CONDUIT"," 25",C,"$1,048.00 ",$524.00,,
A&G,,904,"1-1/2"" M.I. SET SCREW COUPLING THREADLESS CONDUIT"," 10",C,"$1,210.00 ",$605.00,,
A&G,,905,"2"" M.I. SET SCREW COUPLING THREADLESS CONDUIT"," 10",C,"$3,100.00 ","$1,550.00",,
A&G,,906,"2-1/2"" M.I. SET SCREW COUPLING THREADLESS CONDUIT"," 10",C,"$11,250.00 ","$5,625.00",,
A&G,,907,"3"" M.I. SET SCREW COUPLING THREADLESS CONDUIT"," 5",C,"$12,080.00 ","$6,040.00",,
A&G,,908,"3-1/2"" M.I. SET SCREW COUPLING THREADLESS CONDUIT"," 5",C,"$17,320.00 ","$8,660.00",,
A&G,,909,"4"" M.I. SET SCREW COUPLING THREADLESS CONDUIT"," 5",C,"$19,680.00 ","$9,840.00",,
A&G,,910,"5"" M.I. SET SCREW COUPLING THREADLESS CONDUIT"," 3",C,"$30,000.00 ","$15,000.00",,
A&G,,911,"6"" M.I. SET SCREW COUPLING THREADLESS CONDUIT"," 2",C,"$34,800.00 ","$17,400.00",,
A&G,,912,"1/2"" MALLEABLE IRON GROUNDING BUSHING"," 50/500",C,$470.00 ,$235.00,,
A&G,,913,"3/4"" MALLEABLE IRON GROUNDING BUSHING"," 50/500",C,$478.00 ,$239.00,,
A&G,,914,"1"" MALLEABLE IRON GROUNDING  BUSHING"," 25/250",C,$540.00 ,$270.00,,
A&G,,915,"1-1/4"" MALLEABLE IRON GROUNDING BUSSHING"," 20/200",C,$610.00 ,$305.00,,
A&G,,916,"1-1/2"" MALLEABLE IRON GROUNDING BUSHING"," 20/200",C,$740.00 ,$370.00,,
A&G,,917,"2"" MALLEABLE IRON  GROUNDING BUSHING"," 10/100",C,$800.00 ,$400.00,,
A&G,,918,"2-1/2"" MALLEABLE IRON GROUNDING BUSHING"," 25",C,"$1,336.00 ",$668.00,,
A&G,,919,"3"" MALLEABLE IRON GROUNDING BUSHING"," 25",C,"$1,512.00 ",$756.00,,
A&G,,920,"3-1/2"" MALLEABLE IRON GROUNDING BUSHING"," 25",C,"$2,000.00 ","$1,000.00",,
A&G,,921,"4"" MALLEABLE IRON GROUNDING BUSHING"," 25",C,"$2,100.00 ","$1,050.00",,
A&G,,922,"5"" MALLEABLE IRON GROUNDING BUSHING"," 5",C,"$4,850.00 ","$2,425.00",,
A&G,,923,"6"" MALLEABLE IRON GROUNDING BUSHING"," 5",C,"$6,080.00 ","$3,040.00",,
A&G,,1651,1/4-20 STEEL BEAM CLAMP," 50",C,$97.28 ,$48.64,,
A&G,,1652,3/8-16 STEEL BEAM CLAMP," 50",C,$312.60 ,$156.30,,
A&G,,1653,1/4-20 MALLEABLE IRON BEAM CLAMP," 50",C,$95.32 ,$47.66,,
A&G,,1655,3/8-16 MALLEABLE BEAM CLAMP," 25",C,$351.12 ,$175.56,,
A&G,,1656,1/2-13 MALLEABLE BEAM CLAMP," 20",C,$752.40 ,$376.20,,
A&G,,1661,"1 1/2"" X  2/3/4""  NAIL PLATE"," 100",C,$23.56 ,$11.78,,
A&G,,1662,"1 1/2"" X  5"" NAIL PLATE"," 100",C,$41.56 ,$20.78,,
A&G,,100600,"1"" x 600' REEL POLY ROPE BREAKING STRENGHT 12,828 LBS"," 1",E,$630.00 ,$315.00,,
A&G,,12120,"1/2"" X 1200' POLY ROPE"," 1",E,$366.00 ,$183.00,,
A&G,,12125,"1/2"" X 3,000' REEL 1250 LBS BREAKING STRENGTH MEASURE/PULLING TAPE "," 1",E,$257.12 ,$128.56,,
A&G,,12250,"1/2"" X 250' POLY ROPE"," 1",E,$73.16 ,$36.58,,
A&G,,12600,"1/2"" X600' POLY ROPE"," 1",E,$182.48 ,$91.24,,
A&G,,14120,"1/4"" X1200' POLY ROPE"," 1",E,$105.22 ,$52.61,,
A&G,,14250,1/4' X 250' POLY ROPE," 1",E,$22.30 ,$11.15,,
A&G,,14600,"1/4"" X 600' POLY ROPE"," 1",E,$56.00 ,$28.00,,
A&G,,2-40,RECESS LIGHT BAR HANGER," 50",C,$661.22 ,$330.61,,
A&G,,26500,6500' PULL-LINE 210LBS," 1",E,$79.04 ,$39.52,,
A&G,,1-75,"T-BAR HANGER 1 1/2"" OFFSET"," 50",C,$562.00 ,$281.00,,
A&G,,3-80,T-BAR HANGER 2 1/8 OFFSET," 50",C,$562.00 ,$281.00,,
A&G,,31612,3/16 X1200' POLY ROPE," 1",E,$74.14 ,$37.07,,
A&G,,31630,CONDUIT MEASURING TAPE 3000'," 1",E,$80.00 ,$40.00,,
A&G,,31636,"3/16"" X 3600' POLY ROPE"," 1",E,$177.92 ,$88.96,,
A&G,,31660,"3/16"" X 600' POLY ROPE"," 1",E,$29.68 ,$14.84,,
A&G,,34150,"3/4"" X 1500' PULL TAPE 2500LBS"," 1",E,$210.00 ,$105.00,,
A&G,,34250,"3/4"" X 3000' PULL TAPE  2500LBS"," 1",E,$360.00 ,$180.00,,
A&G,,34300,"3/4"" x 300'  REEL POLY ROPE"," 1",E,$192.00 ,$96.00,,
A&G,,34500,"3/4"" X 500' PULL TAPE 2500LBS"," 1",E,$156.12 ,$78.06,,
A&G,,34600,"3/4"" X 600' POLY ROPE"," 1",E,$383.38 ,$191.69,,
A&G,,38120,"3/8"" X 1200' POLY ROPE"," 1",E,$224.98 ,$112.49,,
A&G,,38250,3/8 X250' POLY ROPE," 1",E,$42.08 ,$21.04,,
A&G,,38600,3/8 X 600' POLY ROPE," 1",E,$101.00 ,$50.50,,
A&G,,51612,5/16 X1200' POLY ROPE," 1",E,$154.68 ,$77.34,,
A&G,,51660,5/16 X 600' POLY ROPE," 1",E,$77.36 ,$38.68,,
A&G,,52200,2200' PULL-LINE 500 LB BREAKING STRENGTH," 1",E,$83.70 ,$41.85,,
A&G,,58180,5/8 X 3000' MULETAPE 1800LBS," 1",E,$328.00 ,$164.00,,
A&G,,58600,5/8 X600' POLY ROPE," 1",E,$209.00 ,$104.50,,
A&G,,92200,#9 TWINE 2200' FISH LINE," 1",E,$19.44 ,$9.72,,
A&G,,105S,12 STAINLESS STEEL JACK CHAIN 100' BOX /WORK LOAD 29 LBS," 1",E,$120.00 ,$60.00,,
A&G,,2-29A,BOX SUPPORT," 100/500",C,$51.08 ,$25.54,,
A&G,,2-29B,BOX SUPPORT," 50/500",C,$61.70 ,$30.85,,
A&G,,310G,"1/2"" 3PC KO SEAL WITH 1/16"" NEOPRENE GASKET"," 100",C,$347.20 ,$173.60,,
A&G,,311G,"3/4"" 3PC KO SEAL WITH 1/16"" NEOPRENE GASKET"," 100",C,$448.00 ,$224.00,,
A&G,,312G,"1"" 3PC KO SEAL WITH 1/16"" NEOPRENE GASKET"," 100",C,$576.80 ,$288.40,,
A&G,,313G,"1 1/4"" 3PC KO SEAL WITH 1/16"" NEOPRENE GASKET"," 100",C,$666.36 ,$333.18,,
A&G,,314G,"1 1/2"" 3PC KO SEAL WITH 1/16"" NEOPRENE GASKET"," 100",C,$728.00 ,$364.00,,
A&G,,315G,"2"" 3PC KO SEAL WITH 1/16"" NEOPRENE GASKET"," 100",C,$828.00 ,$414.00,,
A&G,,316G,"2 1/2"" 3PC KO SEAL WITH 1/16"" NEOPRENE GASKET"," 100",C,"$1,148.00 ",$574.00,,
A&G,,317G,"3"" 3PC KO SEAL WITH 1/16"" NEOPRENE GASKET "," 100",C,"$1,800.00 ",$900.00,,
A&G,,318G,"3 1/2"" 3PC KO SEAL WITH 1/16"" NEOPRENE GASKET"," 100",C,"$1,970.00 ",$985.00,,
A&G,,319G,"4""3PC KO SEAL WITH 1/16"" NEOPRENE GASKET"," 100",C,"$2,528.00 ","$1,264.00",,
A&G,,352-EG,"1/4-20 TOP BEAM CLAMP 3/4"" FLANGE ZINC PLATED"," 100",C,$166.70 ,$83.35,,
A&G,,353-EG,"3/8-16 TOP BEAM CLAMP 3/4""FLANGE ELECTRO -GALV"," 50",C,$190.52 ,$95.26,,
A&G,,354-EG,3/8-16 TOP BEAM CLAMP 1 1/4 FLANGE ELECTRO -GALV," 50",C,$333.40 ,$166.70,,
A&G,,360-EG,"1/2-13 TOP BEAM CLAMP 3/4"" FLANGE ELECTRO -GALV"," 50",C,$336.00 ,$168.00,,
A&G,,361-EG,"1/2_13 TOP BEAM CLAMP 1 1/4"" FLANGE ELECTRO -GALV"," 50",C,$400.00 ,$200.00,,
A&G,,591A,TWO HOLE STRAP 6/3 RANGE," 100/1000",C,$11.78 ,$5.89,,
A&G,,592B,TWO HOLE STRAP 3/3," 100/1000",C,$30.02 ,$15.01,,
A&G,,593C,TWO HOLE STRAP 3-1/0," 50/500",C,$32.44 ,$16.22,,
A&G,,594D,TWO HOLE STRAP 3-4/0," 50/500",C,$41.00 ,$20.50,,
A&G,,641KO,"4 11/16  1/2"" KO BLANK COVER"," 50",C,$126.80 ,$63.40,,
A&G,,642KO,"4"" SQ 1/2"" KO BLANK COVER"," 50",C,$84.00 ,$42.00,,
A&G,,643-G,"4"" ROUND COVER  1 TOGGLE EMERGENCY GAS"," 50",C,$201.60 ,$100.80 ,,
A&G,,643KO,"4"" OCT 1 /2""KO BLANK COVER"," 50",C,$70.56 ,$35.28,,
A&G,,643-O,"4"" ROUND COVER  1 TOGGLE  EMERGENCY OIL"," 50",C,$201.60 ,$100.80 ,,
A&G,,644-G,"4"" SQ BOX COVER 1 TOGGLE  EMERGENCY  GAS"," 50",C,$289.80 ,$144.90 ,,
A&G,,644-O,"4"" SQ BOX COVER 1 TOGGLE  EMERGENCY OIL"," 50",C,$289.80 ,$144.90 ,,
A&G,,645-G,"4"" SQ BOX COVER 2 TOGGLE EMERGENCY GAS"," 50",C,$289.80 ,$144.90 ,,
A&G,,645-GWP,WALL PLATE 2 TOGGLE EMERGENCY GAS," 50",C,$232.86 ,$116.43 ,,
A&G,,645-O,"4"" SQ BOX COVER 2 TOGGLE EMERGENCY OIL"," 50",C,$289.80 ,$144.90 ,,
A&G,,645-OWP,WALL PLATE 2 TOGGLE EMERGENCY OIL," 50",C,$289.80 ,$144.90,,
A&G,,671A,"1/2"" ALUMINUM CONDUIT BODY COVER"," 50",C,$116.00 ,$58.00,,
A&G,,671S,"1/2"" STEEL CONDUIT BODY COVER"," 50",C,$75.14 ,$37.57,,
A&G,,672A,"3/4"" ALUMINUM CONDUIT BODY COVER"," 50",C,$180.10 ,$90.05,,
A&G,,672S,"3/4"" STEEL CONDUIT COVER"," 50",C,$87.46 ,$43.73 ,,
A&G,,673A,"1"" ALUMINUM CONDUIT BODY COVER"," 20",C,$273.06 ,$136.53,,
A&G,,673S,"1 "" STEEL CONDUIT BODY COVER"," 20",C,$190.24 ,$95.12,,
A&G,,674A,"1 1/4""-1 1/2"" ALUMINUM CONDUIT BODY COVER"," 20",C,$361.70 ,$180.85,,
A&G,,674S,"1 1/4""-1 1/2"" STEEL CONDUIT BODY COVER"," 20",C,$261.80 ,$130.90,,
A&G,,675A,"2"" ALUMINUM CONDUIT BODY COVER"," 20",C,$612.76 ,$306.38,,
A&G,,675S,"2 "" STEEL CONDUIT BODY COVER"," 20",C,$453.06 ,$226.53,,
A&G,,676A,"2 1/2""-3""  ALUMINUM CONDUIT COVER"," 10",C,$951.22 ,$475.61,,
A&G,,676S,"2 1/2""-3"" STEEL CONDUIT BODY COVER"," 10",C,$789.70 ,$394.85,,
A&G,,677A,"3 1/2"" -4""  ALUMINUM CONDUIT BODY COVER"," 10",C,"$1,249.76 ",$624.88,,
A&G,,677S,"3 1/2""-4"" STEEL CONDUIT BODY COVER"," 10",C,"$1,139.42 ",$569.71,,
A&G,,683-G,HANDY BOX COVER EMERGENCY GAS," 50",C,$216.70 ,$108.35 ,,
A&G,,683-GWP,WALL PLATE 1 TOGGLE EMERGENCY GAS," 50",C,$199.60 ,$99.80,,
A&G,,683-O,HANDY BOX COVER EMERGENCY OIL," 50",C,$216.70 ,$108.35 ,,
A&G,,683-OWP,WALL PLATE 1 TOGGLE EMERGENCY OIL," 50",C,$199.60 ,$99.80,,
A&G,,702-SR,"1/2"" RAISED 4"" SQ TO ROUND PLASTER RING"," 50",C,$131.36 ,$65.68,,
A&G,,703-R,"5/8"" RAISED 4"" ROUND/OCT  PLASTER RING"," 50",C,$120.00 ,$60.00,,
A&G,,703-SR,"5/8"" RAISED 4"" SQ TO ROUND PLASTER RING"," 50",C,$132.00 ,$66.00,,
A&G,,704-SR,"3/4"" RAISED 4"" SQ TO ROUND PLASTER RING"," 50",C,$146.26 ,$73.13,,
A&G,,705-SR,"1"" RAISED 4"" SQ TO ROUND PLASTER RING"," 25",C,$222.30 ,$111.15,,
A&G,,706-SR,"1-1/4"" RAISED 4""SQ TO ROUND PLASTER RING"," 25",C,$231.94 ,$115.97,,
A&G,,7-26A,"27"" FLAT BAR"," 50",C,$500.00 ,$250.00,,
A&G,,72C32,4 11/16 SIGLE RECP  1 13/32 DIA COVER," 25",C,$600.00 ,$300.00,,
A&G,,72C35,4 11/16 1 TOGGLE SW COVER," 25",C,$600.00 ,$300.00,,
A&G,,72C36,4 11/16 2 TOGGLE SW COVER," 25",C,$600.00 ,$300.00,,
A&G,,72C38,4 11/16 1 DUPLEX RECT COVER," 25",C,$600.00 ,$300.00,,
A&G,,72C39,4 11/16 2 DUPLEX RECPT COVER," 25",C,$600.00 ,$300.00,,
A&G,,72C41,4 11/16 1 TOGGLE 1 DUPLEX," 25",C,$600.00 ,$300.00,,
A&G,,72C42,"4 11/16 20 AMP  1-19/32 "" DIA COVER"," 25",C,$600.00 ,$300.00,,
A&G,,72C44,"4 11/16 30-50 AMP  2-9/64"" DIA COVER"," 25",C,$600.00 ,$300.00,,
A&G,,72C47,4 11/16 1 GFCICOVER," 25",C,$600.00 ,$300.00,,
A&G,,72C48,4 11/16 1 GFCI/1 DECORA," 25",C,$600.00 ,$300.00,,
A&G,,72C49,4 11/16 2 GFC1 COVER," 25",C,$600.00 ,$300.00,,
A&G,,72C50,"4 11/16 30-60 AMP 2 7/16"" DIA RECPT COVER"," 25",C,$600.00 ,$300.00,,
A&G,,72C51,4 11/16 1 DUPLEX 1 GFCI COVER," 25",C,$600.00 ,$300.00,,
A&G,,BMB-16,"BETWEEN STUD BOX MOUNTING BRACKET 16"" STUD SPACING"," 25",C,$430.00 ,$215.00,,
A&G,,BMB23,"BOX MOUNTING BRACKET 4"" & 4 11/16 BOXES"," 100",C,$186.34 ,$93.17 ,,
A&G,,C250,"2 1/2"" THREADED C  ALUMINUM BODY"," 1",E,$91.84 ,$45.92,,
A&G,,C300,"3"" THREADED C  ALUMINUM  BODY"," 1",E,$115.34 ,$57.67,,
A&G,,C350,"3 1/2"" THREADED C   ALUMINUM BODY"," 1",E,$176.86 ,$88.43,,
A&G,,C400,"4"" THREADED C ALUMINUM BODY"," 1",E,$183.68 ,$91.84,,
A&G,,CE250,"2-1/2"" ALUMINIUM C SET SCREW"," 1",E,$91.84 ,$45.92,,
A&G,,CE300,"3"" ALUMINIUM C SET SCREW"," 1",E,$115.34 ,$57.67,,
A&G,,CE350,"3-1/2"" ALUMINIUM C SET SCREW"," 1",E,$176.10 ,$88.05,,
A&G,,CE400,"4"" ALUMINIUM  C SET SCREW"," 1",E,$183.68 ,$91.84,,
A&G,,CHM-50,1/2'' MALLEABLE IRON WATERTIGHT CONDUIT HUB," 25/250",C,$463.06 ,$231.53,,
A&G,,CHM-75,3/4'' MALLEABLE IRON WATERTIGHT CONDUIT HUB," 25/250",C,$551.26 ,$275.63,,
A&G,,CHM-100,1'' MALLEABLE IRON WATERTIGHT CONDUIT HUB," 10/100",C,$674.74 ,$337.37,,
A&G,,CHM-125,1-1/4'' MALLEABLE IRON WATERTIGHT CONDUIT HUB," 10/100",C,"$1,036.36 ",$518.18,,
A&G,,CHM-150,1-1/2'' MALLEABLE IRON WATERTIGHT CONDUIT HUB," 5/50",C,"$1,080.46 ",$540.23,,
A&G,,CHM-200,2'' MALLEABLE IRON WATERTIGHT CONDUIT HUB," 20",C,"$1,598.10 ",$799.05,,
A&G,,CHM-250,2-1/2'' MALLEABLE IRON WATERTIGHT CONDUIT HUB," 10",C,"$2,463.00 ","$1,231.50",,
A&G,,CHM-300,3'' MALLEABLE IRON WATERTIGHT CONDUIT HUB," 2",C,"$4,542.30 ","$2,271.15",,
A&G,,CHM-350,3-1/2'' MALLEABLE IRON WATERTIGHT CONDUIT HUB," 1",C,"$5,292.00 ","$2,646.00",,
A&G,,CHM-400,4'' MALLEABLE IRON WATERTIGHT CONDUIT HUB," 1",C,"$5,733.00 ","$2,866.50",,
A&G,,CHM-500,5'' MALLEABLE IRON WATERTIGHT CONDUIT HUB," 1",C,"$16,977.84 ","$8,488.92",,
A&G,,CR-300,"3"" TWO HOLE POLE RISER STRAP"," 10",C,"$1,031.94 ",$515.97,,
A&G,,CR-400,"4"" CONDUIT RISER TWO HOLE STRAPS"," 10",C,"$1,329.76 ",$664.88,,
A&G,,CR-500,"5"" CONDUIT RISER TWO HOLE STRAPS"," 10",C,"$2,777.80 ","$1,388.90",,
A&G,,CR-600,"6"" CONDUIT RISER TWO HOLE STRAPS"," 10",C,"$3,093.10 ","$1,546.55",,
A&G,,CS6,CABLE SUPPORT  METAL OR WOOD STUDS," 100",C,$88.94 ,$44.47,,
A&G,,DC75,"3/4"" C COMBINATION ALUMINUM WITH C &G"," 10",E,$7.88 ,$3.94,,
A&G,,DC100,"1"" COMBO C   ALUMINUM  BODY WITH C & G"," 5",E,$12.40 ,$6.20,,
A&G,,DC125,"1 1/4"" COMBO C  ALUMINUM BODY WITH C& G"," 2",E,$19.68 ,$9.84,,
A&G,,DC150,"1 1/2"" COMBO C ALUMINUM BODY WITH C& G"," 2",E,$22.58 ,$11.29,,
A&G,,DC200,"2"" COMBO C ALUMINUM BODY WITH C & G"," 1",E,$34.92 ,$17.46,,
A&G,,DC50,"1 /2"" COMBO C ALUMINUM BODY WITH C& G"," 10",E,$5.56 ,$2.78,,
A&G,,DLB100,"1"" LB COMBO ALUMINUM BODY WITH C & G"," 5",E,$9.48 ,$4.74,,
A&G,,DLB125,"1 1/4"" LB COMBO ALUMINUM BODY WITH C & G"," 2",E,$14.56 ,$7.28,,
A&G,,DLB150,"1 1/2"" LB COMBO ALUMINUM BODY WITH C &G"," 2",E,$17.70 ,$8.85,,
A&G,,DLB200,"2"" LB COMBO ALUMINUM BODY WITH C & G"," 1",E,$29.86 ,$14.93,,
A&G,,DLB50,"1 /2"" LB COMBO ALUMINUM BODY WITH C &G"," 10",E,$4.68 ,$2.34,,
A&G,,DLB75,"3/4"" LB COMBO ALUMINUM BODY WITH C  & G"," 10",E,$7.10 ,$3.55,,
A&G,,DLL100,"1"" LL COMBO ALUMINUM BODY WITH C & G"," 5",E,$9.48 ,$4.74,,
A&G,,DLL125,"1 1/4"" LL COMBO ALUMINUM BODY WITH  C & G"," 2",E,$14.56 ,$7.28,,
A&G,,DLL150,"1 1/2"" LL COMBO ALUMINUM BODY WITH  C & G"," 2",E,$17.46 ,$8.73,,
A&G,,DLL200,"2"" LL COMBO ALUMINUM BODY WITH C & G"," 1",E,$29.86 ,$14.93,,
A&G,,DLL50,"1 /2"" LL COMBO ALUMINUM BODY WITH C & G"," 10",E,$4.68 ,$2.34,,
A&G,,DLL75,"3/4"" LL COMBO ALUMINUM BODY WITH C & G"," 10",E,$7.10 ,$3.55,,
A&G,,DLR100,"1 "" LR COMBO ALUMINUM BODY WITH C & G"," 5",E,$9.48 ,$4.74,,
A&G,,DLR125,"1 1/4"" LR COMBO ALUMINUM BODY WITH C & G"," 2",E,$14.56 ,$7.28,,
A&G,,DLR150,"1 1/2"" LR COMBO ALUMINUM BODY WITH C & G"," 2",E,$17.46 ,$8.73,,
A&G,,DLR200,"2"" LR COMBO ALUMINUM BODY WITH C & G"," 1",E,$29.86 ,$14.93,,
A&G,,DLR50,"1/2"" LR COMBO ALUMINUM BODY WITH C & G"," 10",E,$4.68 ,$2.34,,
A&G,,DLR75,"3/4"" LR COMBO ALUMINUM BODY WITH C & G"," 10",E,$7.10 ,$3.55,,
A&G,,DS1,1 LB DUCT SEAL," 50",E,$3.80 ,$1.90,,
A&G,,DS5,5 LB DUCT SEAL," 10",E,$15.44 ,$7.72,,
A&G,,DT100,"1""        T  COMBO  ALUMINUM BODY WITH C & G"," 5",E,$12.40 ,$6.20,,
A&G,,DT125,"1 1/4"" T  COMBO  ALUMINUM  COMBO WITH C & G"," 2",E,$19.68 ,$9.84,,
A&G,,DT150,"1 1/2"" T  COMBO ALUMINUM BODY WITH C & G"," 2",E,$22.58 ,$11.29,,
A&G,,DT200,"2""    T COMBO ALUMINUM BODY WITH C & G"," 1",E,$34.92 ,$17.46,,
A&G,,DT50,"1/2""  T   COMBO ALUMINUM BODY WITH C & G"," 10",E,$5.56 ,$2.78,,
A&G,,DT75,"3/4""  T COMBO ALUMINUM BODY WITH C & G"," 10",E,$7.88 ,$3.94,,
A&G,,ES200S,"2"" DIA SHAKE N' SEAL ELECTRICAL SPLICE KIT UP TO 600v"," 30",E,$31.78 ,$15.89,,
A&G,,ES200SV,"2"" DIA SHAKE N' SEAL ELECTRICAL SPLICE KIT WITH MOLD  UP TO 600v"," 25",E,$34.80 ,$17.40,,
A&G,,FC300,1 YD LENGTHS WORK LOAD 50 LBS. FLOURESCENT FIXTURE CHAIN," 100",C,$151.44 ,$75.72,,
A&G,,LB250,"2  1/2"" LB THREADED  ALUMINUM BODY"," 1",E,$84.98 ,$42.49,,
A&G,,LB300,"3"" LB  LB THREADED  ALUMINUM BODY"," 1",E,$106.56 ,$53.28,,
A&G,,LB350,"3 1/2""  LB  THREADED   ALUMINUM BODY"," 1",E,$128.32 ,$64.16,,
A&G,,LB400,"4"" LB THREADED ALUMINUM BODY"," 1",E,$137.54 ,$68.77,,
A&G,,LBE250,"2-1/2"" ALUMINUM LB SET SCREW"," 1",E,$84.98 ,$42.49,,
A&G,,LBE300,"3"" ALUMINUM LB SET SCREW"," 1",E,$106.56 ,$53.28,,
A&G,,LBE350,"3-1/2"" ALUMINUM LB SET SCREW"," 1",E,$134.90 ,$67.45,,
A&G,,LBE400,"4"" ALUMINUM LB SET SCREW"," 1",E,$137.54 ,$68.77,,
A&G,,LL250,"2 1/2"" LL THREADED ALUMINUM BODY"," 1",E,$84.98 ,$42.49,,
A&G,,LL300,"3"" LL THREADED ALUMINUM BODY"," 1",E,$106.56 ,$53.28,,
A&G,,LL350,"3 1/2"" LL THREADED ALUMINUM BODY"," 1",E,$128.32 ,$64.16,,
A&G,,LL400,"4"" LL THREADED ALUMINUM BODY"," 1",E,$137.54 ,$68.77,,
A&G,,LLE250,"2-1/2"" ALUMINUM LL SET SCREW"," 1",E,$84.98 ,$42.49,,
A&G,,LLE300,"3"" ALUMINIUM LL SET SCREW"," 1",E,$106.56 ,$53.28,,
A&G,,LLE350,"3-1/2"" ALUMINUM LL SET SCREW"," 1",E,$128.32 ,$64.16,,
A&G,,LLE400,"4"" ALUMINUM LL SET SCREW"," 1",E,$137.54 ,$68.77,,
A&G,,LR250, 2 1/2 LR THREADED ALUMINUM BODY," 1",E,$84.98 ,$42.49,,
A&G,,LR300,"3"" LR THREADED ALUMINUM BODY"," 1",E,$106.56 ,$53.28,,
A&G,,LR350,"3 1/2"" LR THREADED ALUMINUM BODY"," 1",E,$128.32 ,$64.16,,
A&G,,LR400,"4"" LR THREADED ALUMINUM BODY"," 1",E,$137.54 ,$68.77,,
A&G,,LRE250,"2-1/2"" ALUMINUM LR SET SCREW"," 1",E,$84.98 ,$42.49,,
A&G,,LRE300,"3"" ALUMINUM LR SET SCREW"," 1",E,$106.56 ,$53.28,,
A&G,,LRE350,"3-1/2"" ALUMINUM LR SET SCREW"," 1",E,$128.32 ,$64.16,,
A&G,,LRE400,"4"" ALUMINUM LR SET SCREW"," 1",E,$137.54 ,$68.77,,
A&G,,M45-100,"1"" MALLEABLE IRON 45 LIQUIDTIGHT CONNECTOR"," 5/50",C,"$1,234.30 ",$617.15,,
A&G,,M45-125,"1-1/4"" MALLEABLE IRON 45 LIQUIDTIGHT CONNECTOR"," 4/40",C,"$2,285.38 ","$1,142.69",,
A&G,,M45-150,"1-1/2"" MALLEABLE IRON 45 LIQUIDTIGHT CONNECTOR"," 3/30",C,"$2,600.08 ","$1,300.04",,
A&G,,M45-200,"2"" MALLEABLE IRON 45 LIQUIDTIGHT CONNECTOR"," 2/20",C,"$3,359.90 ","$1,679.95",,
A&G,,M45-250,"2-1/2"" MALLEABLE IRON 45 LIQUIDTIGHT CONNECTOR"," 1",C,"$13,862.32 ","$6,931.16",,
A&G,,M45-300,"3"" MALLLEABLE IRON 45 LIQUIDTIGHT CONNECTOR"," 1",C,"$18,492.16 ","$9,246.08",,
A&G,,M45-350,"3-1/2"" MALLEABLE IRON 45 LIQUIDTIGHT CONNECTOR"," 1",C,"$18,770.50 ","$9,385.25",,
A&G,,M45-38,"3/8"" MALLEABLE IRON 45 LIQUIDTIGHT CONNECTOR"," 15/150",C,$408.28 ,$204.14,,
A&G,,M45-400,"4"" MALLEABLE IRON 45 LIQUIDTIGHT CONNECTOR"," 1",C,"$19,346.90 ","$9,673.45",,
A&G,,M45-50,"1/2"" MALLEABLE IRON 45 LIQUIDTIGHT CONNECTOR"," 15/150",C,$428.00 ,$214.00,,
A&G,,M45-75,"3/4"" MALLEABLE IRON 45 LIQUIDTIGHT CONNECTOR"," 10/100",C,$682.06 ,$341.03,,
A&G,,M90-100,"1"" MALLEABLE IRON 90 LIQUIDTIGHT CONNECTOR"," 5/50",C,"$1,124.64 ",$562.32,,
A&G,,M90-125,"1-1/4"" MALLEABLE IRON 90 LIQUIDTIGHT CONNECTOR"," 4/40",C,"$1,824.36 ",$912.18,,
A&G,,M90-150,"1-1/2"" MALLEABLE IRON 90 LIQUIDTIGHT CONNECTOR"," 3/30",C,"$2,177.46 ","$1,088.73",,
A&G,,M90-200,"2"" MALLEABLE IRON 90 LIQUIDTIGHT CONNECTOR"," 2/20",C,"$2,920.46 ","$1,460.23",,
A&G,,M90-250,"2-1/2"" MALLEABLE IRON 90 LIQUIDTIGHT CONNECTOR"," 1",C,"$10,290.00 ","$5,145.00",,
A&G,,M90-300,"3"" MALLEABLE IRON 90 LIQUIDTIGHT CONNECTOR"," 1",C,"$13,692.00 ","$6,846.00",,
A&G,,M90-350,"3-1/2"" MALLEABLE IRON 90 LIQUIDTIGHT CONNECTOR"," 1",C,"$18,627.00 ","$9,313.50",,
